	friends	verified	longitude	status_count	sentiment	latitude	country	tweet	platform
1754	2833	False	-0.252754	82132.0	-1.0	51.39781057661456	GB	@JamesDeen You might have to answer a few questions as people are accusing you of Amber Rayne's death.	twitter
1755	658	False	-1.253726	575.0	-1.0	52.37427738933978	GB	Hoover goes on, one dance is sung @jonahsimons321	twitter
1756	1532	False	-1.8906405	6837.0	-1.0	52.49405270288055	GB	@JessicaLaxaman if ur into fantasy and mind bogglingg twist n turns u need to watch it	twitter
1757	2327	False	-0.09291050000000002	52976.0	-1.0	51.51448212166734	GB	Have not seen a single second of 'Love Island' and never intend on changing that	twitter
1758	315	False	-5.15134	1682.0	1.0	50.33755320054015	GB	Sorry you're not a winner !!	twitter
1759	2718	False	0.0149895	35887.0	-1.0	51.47151451957592	GB	Brain is having one of its insomnia nights! Seriously wish I could flick a switch sometimes and switch it off! #mindfulness #MentalHealth	twitter
1760	274	False	-4.142929999999999	563.0	-1.0	50.40223082859258	GB	@CraigTanner27  be nice to have you back this season m8 you can spend some time with the chuckle brothers 😂😂💚💚	twitter
1761	1066	False	-1.5186515	62196.0	0.0	52.41195046288927	GB	@gferenc_ this one is my favourite https://t.co/5tP1gFZ2Bv	twitter
1762	1945	True	-0.19371950000000002	9173.0	-1.0	51.451674884083495	GB	You ARE huge ! https://t.co/tVeEfagzY9	twitter
1763	1190	False	-0.265658	12911.0	1.0	52.583285350952416	GB	@GarethWyld thank you. Same to you :)	twitter
1764	478	False	-3.0258350000000007	5665.0	-1.0	51.58567402626544	GB	If Pikachu was a kid on a playground he would be a total goalhanger #killsteal	twitter
1765	183	False	-0.903591	1268.0	-1.0	52.33058798283946	GB	@Dawesyyyydoe @BIEXBURTRUMAN do U wanna round of 8 hole golf if so @ me up then BOY	twitter
1766	1193	False	0.7212505000000001	28382.0	-1.0	51.54947858240573	GB	@MattFrost97 HARRIS	twitter
1767	1111	False	0.08932450000000001	16562.0	-1.0	51.468410299162315	GB	Yes 🙃 https://t.co/8oIQqtHD9w	twitter
1768	521	False	-1.7952475	8177.0	-1.0	57.50503183042213	GB	"@Ciocia But that doesn't matter.

Culture affects the way we interact with one another and changes our perspective."	twitter
1769	225	False	-3.18803908	55107.0	0.0	55.95001695	GB	where's nessi? @ Loch Ness, Scotland https://t.co/RMmEYvOTJp	twitter
1770	865	False	-0.18928900000000004	9858.0	0.0	51.410893464308295	GB	Best teams in England 😜 https://t.co/WoxWkxKuoo	twitter
1771	858	False	-2.135494	6717.0	0.0	53.26765753793334	GB	Man I love @mooseblooduk so much 😍😍😍😍😍😍 https://t.co/Lbxae7rqRL	twitter
1772	398	False	-1.253726	3348.0	-1.0	52.37427738933978	GB	You need a punch. In the face 😊	twitter
1773	402	False	-0.18683250000000007	1515.0	0.0	51.12773719364318	GB	It honestly grosses me out at how many underage girls you lure in and try your luck with. Disgusting, dirty little boy	twitter
1774	498	False	-2.504527	11076.0	-1.0	53.50156034651659	GB	spoke too soon about having 'the whole weekend off' 🙈	twitter
1775	2310	False	-0.8829510000000002	115540.0	-1.0	52.23888471672323	GB	When ur telling your mum about things u do at gigs but she always brings up stage diving at pantera and having her arm around dimebag	twitter
1776	283	False	-1.999259	4930.0	0.0	52.596279428808245	GB	😭	twitter
1777	1090	False	-2.809186499999999	19359.0	-1.0	54.67777153671768	GB	@AliceWhitehead1 I WAS AS SHOCKED AS YOU ARE LIKE I WAS SURE I FOLLOWED YOU RIGHT FROM DAY ONE IM SO SORRY but it's ok xoxoxoxoxoxox	twitter
1778	376	False	-0.13035600000000003	136.0	0.0	50.84034002985045	GB	Dreams or predictions? Interesting hypothesis on predictive coding in the brain during sleep https://t.co/dr1JiNyIPh	twitter
1779	889	False	-2.492508	17455.0	1.0	51.465826602329074	GB	We lost in the semi-final. It hurt. But I bloody love football. #Euro96 #euro96rewind #footballscominghome	twitter
1780	500	False	-0.0350195	81275.0	0.0	51.51483911149297	GB	EU AMO HOZIER EU QUERO ATRAVESSAR A CIDADE CORRENDO	twitter
1781	364	False	-2.2118700000000002	19079.0	-1.0	52.1949280184406	GB	For Halloween I just need a dusty black coat and a red right hand	twitter
1782	178	False	-2.1270404999999997	1206.0	0.0	57.1605717487859	GB	@andygoldstein05 @jasoncundy05  https://t.co/nPfokiJ2kI	twitter
1783	149	False	-1.1202050000000001	870.0	0.0	54.577103178630836	GB	😴😴	twitter
1784	195	False	0.026298999999999996	2710.0	0.0	51.394368557245095	GB	@SoccerSix #SoccerSixNashGrier 🙋🏼🙋🏼🙋🏼❤️🙏🏼🙏🏼🙏🏼❤️❤️❤️⚽️⚽️⚽️⚽️😰😰😰😰	twitter
1785	249	False	-1.2239520000000002	2873.0	-1.0	52.766714036292804	GB	@ChiIIJake just ChillJake okay	twitter
1786	269	False	-3.2106980000000007	105522.0	0.0	52.02872122990461	GB	HRRK https://t.co/HODEJtHb9d	twitter
1787	275	False	-0.13035600000000003	709.0	0.0	50.84034002985045	GB	@MarthaForman HAPPY FUCKEN BIRFDAY FAM 🎉❤️👌😎	twitter
1788	426	False	-1.8526069999999997	1413.0	0.0	50.74229888148258	GB	Different Past,Shared Futures celebrates Diversity and hopes for a better and brighter future #RefugeeWeek #fineart https://t.co/Wl95SNMBl9	twitter
1789	689	False	-3.2030084999999997	10343.0	1.0	55.943259273756	GB	@lilyhallx1 aww thank you lily😇xx	twitter
1790	389	False	-4.031101499999999	1762.0	0.0	55.85992124362443	GB	MEEEEEE https://t.co/djlb7gPxSk	twitter
1791	390	False	-2.2334800000000006	1230.0	0.0	53.456983702037085	GB	It's really good stick with it watch all 6 seasons😂 https://t.co/xlxCTZoD5c	twitter
1792	313	False	-0.13035600000000003	2481.0	-1.0	50.84034002985045	GB	@_kirst_a how can you not😂 didn't  you used to get like 15 over 100 🙄	twitter
1793	683	False	-2.2334800000000006	14424.0	-1.0	53.456983702037085	GB	There are places I won't work because of this. Important that we acknowledge the past. https://t.co/v8AmSYjA9Q	twitter
1794	575	False	-1.2714555	24216.0	1.0	54.60276942508207	GB	ROSS' SNAPCHAT!!! FCK!!!	twitter
1795	174	False	-2.1270404999999997	2790.0	1.0	57.1605717487859	GB	@orla_ocean Thank you Orla, from you, praise indeed :)	twitter
1796	1759	False	0.12944444	4627.0	0.0	52.09305556	GB	Why yes, that is the belly of a Concorde above me. #iwm #duxford #duxfordiwm @ Imperial War… https://t.co/FOK1Srwhr5	twitter
1797	250	False	-4.2219125	1694.0	-1.0	57.47197179293184	GB	@MichaelJardine6 Why do you pay council or income tax? Did you vote? It's called politics	twitter
1798	119	False	-1.51451982	7241.0	-1.0	52.40557654	GB	I'm at Beauchamp house in Coventry https://t.co/JLanZbIl0D	twitter
1799	445	False	-0.4163795	8887.0	-1.0	54.27513639262624	GB	Cannot shift this horrible anxiety feeling at all 😩😭	twitter
1800	296	False	-0.07060350000000003	11215.0	-1.0	51.46469310439313	GB	Looooool https://t.co/xl39q3LOwU	twitter
1801	489	False	-2.4837504999999998	9385.0	-1.0	53.728535988425826	GB	Cringe to fuck at some of the people I went to school with 😖	twitter
1802	1624	False	-0.2108945	51676.0	1.0	51.61191284168327	GB	Lowkey lowkey looking forward to starting school	twitter
1803	499	False	-1.7874955000000006	28886.0	-1.0	52.44725408864302	GB	@Robyn_Moscrop almost as bad at parking as me 😂	twitter
1804	1042	False	-4.200440999999999	13579.0	1.0	57.786631183916356	GB	can't believe in 7 hours time we'll be pulling into Victoria bus station and getting drunk ready to see @fathersonband 🤘🏽	twitter
1805	336	False	-3.984748	280512.0	1.0	55.80135874607209	GB	@lazaruhes or olly I love olly	twitter
1806	1004	False	-0.18928900000000004	347172.0	0.0	51.410893464308295	GB	What a wonderful song, my ears are hearing the glory	twitter
1807	460	False	-3.94463209	12500.0	0.0	51.61712657	GB	I spewed on an Indian girls blanket thing	twitter
1808	1770	False	-2.228955	5051.0	0.0	53.59008403194529	GB	❤️ https://t.co/SJSpld2PDe	twitter
1809	505	False	-1.1722659999999996	114413.0	-1.0	52.969744440802685	GB	lol	twitter
1810	336	False	-3.984748	280511.0	-1.0	55.80135874607209	GB	If anyone meets Louis or Robbie tomorrow please tell them I love them.	twitter
1811	314	False	-3.2030084999999997	2119.0	1.0	55.943259273756	GB	@charliemackayx Happy Birthday Charlie, hope u have a lovely day💝xxx	twitter
1812	2318	False	-2.434952499999999	13949.0	-1.0	53.58421048880526	GB	Note: he's not real	twitter
1813	1049	False	-3.9457349999999987	9986.0	0.0	51.644318675742966	GB	when you walk past the person you hate most😂😭😂😭 https://t.co/YxdFuPelGZ	twitter
1814	108	False	-0.74787863	2545.0	0.0	51.27461244	GB	I take payment for airport runs in the form of midnight kebab dinners! #theresnobinbelly @ Belly… https://t.co/1WBEaqomtI	twitter
1815	328	False	0.024996000000000004	23431.0	-1.0	51.544829907267776	GB	Friends please stop saying 'mums life' and such and such sayings because it's shirk to swear on something other than Allah barak'Allahu fik	twitter
1816	195	False	0.026298999999999996	2640.0	0.0	51.394368557245095	GB	@SoccerSix #SoccerSixNashGrier 😶😶😶😶🙋🏼🙋🏼🙋🏼🙋🏼🙋🏼❤️❤️⚽️⚽️⚽️	twitter
1817	172	False	-1.4813514999999997	10438.0	-1.0	52.51667364180294	GB	@WisaWall I know right? It's mostly why I left.	twitter
1818	588	False	-2.1540125	183765.0	1.0	53.01941871958767	GB	@itsKapoow u seeing this @Rickay313? Our street is flooded with cops	twitter
1819	1011	False	-4.745054499999999	34373.0	-1.0	50.664711008817804	GB	@cockneygreen65 @Theleaguemag no this was a later team actually.	twitter
1820	2983	False	-1.5654900000000003	16843.0	0.0	53.802038177843606	GB	@The_Tardis_Toms @SquirtTheCat @Mr_Pie @MariaPulk @MrMoustacheCat @RosieRoseLA @3coolkatz Excellent!	twitter
1821	459	False	-0.9878955	25196.0	-1.0	50.85834181389471	GB	@ecchixqueen 'DONT CALL ME BOY' https://t.co/hJvsTvwpcp	twitter
1822	279	False	-2.9870915	19617.0	-1.0	51.26214695188809	GB	Yeh and your point is ......... https://t.co/M2sw4QzhkN	twitter
1823	1004	False	-0.18928900000000004	347173.0	-1.0	51.410893464308295	GB	He will score goals 🎤 https://t.co/xvr1gB0qks	twitter
1824	378	False	-3.184728	1331.0	0.0	55.950684	GB	Scottish song stories n dance 4 wee 1s inc. Brochan Lon & an interactive spurtle :) in the #FunFolk app launchd 2day https://t.co/VKWHRhLjEk	twitter
1825	391	False	-1.0669855000000004	5934.0	1.0	50.81887558368253	GB	I started the day with 1740 rating, finished today with 1738. not good at all. RNG happens :(	twitter
1826	562	False	-0.060167500000000006	36776.0	-1.0	51.54765285291366	GB	Why does it pain people that fat women are sexy and having sex? Why are so upset?	twitter
1827	88	False	-4.083556	76903.0	-1.0	52.11581251306233	GB	I give up. I actually give up.	twitter
1828	339	False	-4.505635999999999	8547.0	-1.0	55.90729485946664	GB	G'day	twitter
1829	889	False	-0.09916350000000003	4733.0	1.0	51.64530734401061	GB	@hoogie1 Blimey!!!	twitter
1830	363	False	-0.9820305	20581.0	0.0	51.45255330711058	GB	Best feature on this IPad, split screen ✂️ https://t.co/f1VM3FhOpg	twitter
1831	620	False	0.25027778	31909.0	0.0	51.49972222	GB	"0000hrs Forecast:Settled fine
Temp:10.8°C UV:0 
Baro:1024.0hpa Steady
WindGust:9.3mph N
Rain2Day:0.0mm
Sunset:21:08hrs
#Thurrock"	twitter
1832	1579	False	-0.8829510000000002	3691.0	-1.0	52.23888471672323	GB	@Andy_Watt that would be worse, more seat, more rubbing	twitter
1833	2681	False	-5.0243725	16085.0	1.0	54.9045071775213	GB	@JuaSolar Thank you for following my Fiance Alastair & I on our networks @Liverpool_Media @Heart_of_a_city @Darkskypark @Pulse2PulseUK	twitter
1834	502	False	-3.467519	8589.0	-1.0	53.292164135034604	GB	What an animal @ChrisEubankJr is on his smapchat story getting nailed with that heavy ball to his body	twitter
1835	576	False	-0.7921350000000003	1091.0	-1.0	53.07120692951682	GB	Think I would of been in Paul inces room at euro96 🍻🍻🍻🍻#Euro96	twitter
1836	974	False	-0.27846400000000004	16225.0	-1.0	51.39007140862319	GB	I would also like to see a sequel to cult classic Amy Winehouse 2	twitter
1837	5	False	-2.65	25406.0	0.0	50.95	GB	23:55 Temperature: 13.2°C, Wind: NW, 4 mph (ave), 8 mph (gust), Humidity: 87%, Rain (hourly) 0.0 mm, Pressure: 1014 hPa, rising slowly	twitter
1838	1866	False	-1.2074825000000002	44089.0	-1.0	53.9394953936082	GB	@RoderikPeacock 4 till 9...	twitter
1839	255	False	0.127886	21004.0	-1.0	51.554035394136	GB	I doubt my self too much	twitter
1840	616	False	-0.8018385	4623.0	1.0	53.296631624546585	GB	in love with my promise ring😇😇	twitter
1841	1	False	-2.578	18334.0	0.0	49.477	GG	"23:47 BST: Temp: 13.0°C,
Wind: N, 2 mph (ave), 4 mph (gust),
Humidity: 95%,
Rain (hourly) 0.0 mm,
Pressure: 1020 hPa, steady"	twitter
1842	21425	False	-2.23194	1125.0	-1.0	51.725	GB	Pull workout from yesterday, only had a limited amount of equipment and a short amount of time… https://t.co/mAnkQLMQ0E	twitter
1843	2051	False	-0.47672000000000003	5816.0	-1.0	51.640624512574604	GB	Never will feel like I'm truly better 👼🏼	twitter
1844	458	False	-0.9878955	25188.0	0.0	50.85834181389471	GB	@thesepagesthink https://t.co/zTcFsiYhu1	twitter
1845	821	False	-1.4496120000000003	7509.0	-1.0	53.38322877572023	GB	@antparkinson17 that's fine, we've got Brayford at RB... Any chance of the other full back who spanked one from 30 yds at our place??	twitter
1846	1850	False	-0.09291050000000002	14712.0	0.0	51.51448212166734	GB	@debbiesimone123 @labourvalueproj Comes with the territory with multiple-choice quantitative political surveys, though. Good effort I think	twitter
1847	198	False	-0.102162	2606.0	0.0	51.58792119344532	GB	@deepinth0ught ☺️	twitter
1848	690	False	-0.07060350000000003	18757.0	-1.0	51.46469310439313	GB	The temptation I have to go to Brixton right now... So so sober but I wanna groove #skreams30th	twitter
1849	287	False	-1.4707735000000002	21388.0	-1.0	53.01903536815493	GB	@deblamb67 oh absolutely! You're the first in my hit list. 😉	twitter
1850	1246	False	-4.2417515	2487.0	1.0	55.85839558130999	GB	@ruthmidget Ooh... Er... Insightful musings... Thinking, thinking!!! Actually, Ruth, I'm hoping you'll be supplying the insights next year!	twitter
1851	770	False	0.061120999999999995	88240.0	0.0	51.64090092075878	GB	@rovingrobot @TakedownMRAs What am I ignorant of? That was my experience as a feminist.	twitter
1852	868	False	-2.2334800000000006	36824.0	-1.0	53.456983702037085	GB	@cumkinggg nah I got burnt like this in 2013 and I promise you my nose is still red	twitter
1853	93	False	-2.7751315	180.0	0.0	54.07111124598568	GB	Syncopated Ladies Salute A Legend https://t.co/kNi6JIsPlh via @YouTube ❤️ this	twitter
1854	238	False	-2.59307021	29927.0	0.0	51.46058176	GB	I'm at Studio 58, Bristol in Bristol https://t.co/iHUbv18pUH	twitter
1855	909	False	-4.2417515	6671.0	0.0	55.85839558130999	GB	@Ragam_Ind https://t.co/iznBY7zeHK	twitter
1856	3602	False	-3.4281204999999995	40916.0	0.0	51.57917782699761	GB	Look how late it is time flys well night all sweet dreams 2all battling cancer sending u hugs remember #NeverGiveUp https://t.co/CRnVU3HLgH	twitter
1857	887	False	-0.09263300000000001	25647.0	0.0	51.35895133231162	GB	"But it's okay bc ""the Caribbean is smaller and less relevant, it's not a continent"""	twitter
1858	601	False	-0.102162	60379.0	-1.0	51.58792119344532	GB	"🍃 / 🍻 / 💊 / 🍼🍇..
Which one are you about?🌊 

#CRASHCOURSE OUT NOW!! 

🎥Video on the wayyyy ✨

https://t.co/cUGGcStTd1"	twitter
1859	4991	False	-1.3043975	7350.0	1.0	53.69084911812594	GB	Great legs xxx https://t.co/yUnBACubSn	twitter
1860	526	False	-3.5995934999999992	13108.0	-1.0	55.976014754249945	GB	Worst for putting stuff down then forgetting where I've put it	twitter
1861	195	False	0.026298999999999996	2615.0	-1.0	51.394368557245095	GB	@SoccerSix #SoccerSixNashGrier 🙏🏼🙏🏼🙋🏼🙋🏼🙋🏼me it would be the bestttttt🙋🏼🙋🏼🙋🏼🙋🏼	twitter
1862	1201	False	-0.8190824999999997	28729.0	0.0	52.44135209651315	GB	☹️☹️	twitter
1863	1241	False	-3.1798	14383.0	-1.0	51.49704302186007	GB	@leoncbarton i had Andrew Ridgley's autograph on a napkin as it happens. No idea where that is now	twitter
1864	453	False	-4.2417515	16321.0	1.0	55.85839558130999	GB	@cristianriego Se mide normalmente tasa de homicidios y delitos violentos, ie, lesiones.	twitter
1865	512	False	-1.4496120000000003	40618.0	-1.0	53.38322877572023	GB	Fatty Magoo Fatty Magoo Magoo Magoo Magoo Magoo	twitter
1866	528	False	0.1618535	21036.0	0.0	51.479518714513524	GB	It's not really but Dylan is the only man for me. Bros before hoes. Can't let no fuckboy get in the way https://t.co/vIYAlceEWm	twitter
1867	2307	False	-0.8829510000000002	115513.0	1.0	52.23888471672323	GB	@oceandxst me and my friends still occasionally blast it in the car	twitter
1868	1065	False	-0.15940300000000002	113205.0	-1.0	51.54244893903978	GB	@shanssterling it wouldn't be a short answer. To do my best, we can think about value to the individual, value to the public, value to..	twitter
1869	1771	False	-2.2334800000000006	14773.0	-1.0	53.456983702037085	GB	@charleycusack_ I couldn't tell you, I have a love hate relationship with them!! Thank you	twitter
1870	752	False	-0.11540599999999997	41810.0	0.0	51.46034516709653	GB	Love my bro  https://t.co/nLLGwf1JeF	twitter
1871	520	False	0.07886299999999999	117536.0	-1.0	51.58500991494593	GB	@girl_vintage LOL, that one was kinda... not logical.	twitter
1872	1053	False	-0.15940300000000002	79353.0	-1.0	51.54244893903978	GB	"Also hearing @natashajbarnes sing ""Who Are You Now"" & ""The Music That Makes Me Dance"" had me in tears"	twitter
1873	113	False	-2.58539	465.0	-1.0	51.45790063398809	GB	Pretend To Read Your Emails https://t.co/4aGqeHOEDc via @MRPORTERLIVE	twitter
1874	805	False	-0.09263300000000001	54239.0	-1.0	51.35895133231162	GB	@Nahbabez jealousy isn't the best icing for your cake	twitter
1875	351	False	-0.46634600000000004	1565.0	1.0	52.028608006764934	GB	@cat_bygrave you're tipsy X ily 😂❤️	twitter
1876	293	False	-0.17311500000000005	30595.0	-1.0	51.5248433429905	GB	i've got friends to help me through, i'd rather be with them than youuu ✌🏼️☺️	twitter
1877	115	False	-4.3614325	2252.0	0.0	52.21206823137265	GB	@brianmoore666 @MKFFC @Fraser1874 Doh!	twitter
1878	98	False	0.21058950000000004	6.0	0.0	51.560607684597755	GB	https://t.co/m27FhNEQdo	twitter
1879	437	False	-0.7377640000000001	7009.0	-1.0	51.61785957420364	GB	Pls don't think you're prestige bless😊	twitter
1880	0	False	-3.17453384	288.0	0.0	51.48470686	GB	Lotto results for Wednesday, June 1: National Lottery winning numbers from the… https://t.co/sgKrHaD5be #Cymru https://t.co/qpAxneUWqj	twitter
1881	1029	False	-3.3319890000000005	7432.0	0.0	53.132971576765556	GB	"My #TeenChoice and #nextbigthing is @TheTide 

@TheTideLevi 
@TheTideDrew 
@TheTideNate 
@TheTideAustin 

RT☄💕🙆🏻💕 https://t.co/rOKxbejsfL"	twitter
1882	227	False	-1.8361299999999998	23133.0	0.0	54.85516906646893	GB	@joe_mcelhone fuck off am lush now	twitter
1883	2061	False	-1.299116	29256.0	0.0	50.91464801183099	GB	Alan shearer's euro 96 what a great documentary made me think what if like it did 20 years ago #euro96rewind	twitter
1884	147	False	-0.19371950000000002	5182.0	0.0	51.451674884083495	GB	Ostatnio na Putney przejeżdżało coś takiego. https://t.co/EsNkNGeXzP	twitter
1885	257	False	-0.3069960000000001	8326.0	0.0	51.44054535039476	GB	@Vatrous @_tornewcomb @hxyleigh_ ;]	twitter
1886	0	False	-3.17453384	289.0	0.0	51.48470686	GB	What's in your Argus: Thursday, June 2, 2016 https://t.co/SYnD5tPz3V #Cymru https://t.co/6vwH0MrEAZ	twitter
1887	499	False	-2.168761	28834.0	-1.0	53.85664850426875	GB	I've seen it coming for a while.... 😉 https://t.co/gj58dowhW1	twitter
1888	358	False	-0.29743	30396.0	0.0	51.51476447266411	GB	😂😂😂 https://t.co/rdtMdNX5gC	twitter
1889	314	False	-6.290965500000001	18871.0	-1.0	54.86376699902865	GB	The BB is a bit like the RA if you think about it... 😂🙄	twitter
1890	292	False	-3.412191	12504.0	1.0	53.29861787089648	GB	@emsbatey @Gareth_Gates Aww that's lovely Emma xxxx Viv xx	twitter
1891	51	False	-0.445072	399.0	1.0	51.6510719073029	GB	@dilandattaniMYP it's dead?	twitter
1892	155	False	-0.17311500000000005	30396.0	0.0	51.5248433429905	GB	วันอังคารหน้าถึงจะแบบอุณหภูมิต่ำสุดของวันนั้นคืออุณหภูมิสูงสุดของวันนี้ (14องศา) แม่งงง	twitter
1893	1022	False	-4.2417515	95783.0	-1.0	55.85839558130999	GB	a white walker, that's me	twitter
1894	319	False	-1.5654900000000003	94636.0	-1.0	53.802038177843606	GB	@Moheedee I know!!! I cannot wait :3	twitter
1895	713	False	-0.4675694999999999	2841.0	-1.0	51.75228868262215	GB	Actually really excited for the zoo tomorrow because I'm mentally about 5 🦁🐯🐵🐧🐻 https://t.co/9laBe8oNKB	twitter
1896	1410	False	-0.055731	44840.0	0.0	51.71832954962456	GB	At 52 im FUBAR then https://t.co/lfNswrQIeN	twitter
1897	322	False	-1.5085449999999998	1479.0	-1.0	53.6792051971325	GB	Six hundred thousand people want to ban him coming to UK this makes CAMORON AN HYPOCRITE .BE CAREFUL WE DON'T WANT TO UPSET MUSLIM MAJORITY	twitter
1898	554	False	-0.07060350000000003	21110.0	1.0	51.46469310439313	GB	Why can't everyone just be cool?	twitter
1899	889	False	-0.09916350000000003	4732.0	-1.0	51.64530734401061	GB	@fertile_shire No worries kidda. Still enjoying it like 😊	twitter
1900	631	False	-0.36439800000000006	3597.0	0.0	51.81256441505724	GB	😌😌😌	twitter
1901	1458	False	0.13187	51565.0	-1.0	51.443859852313665	GB	@thequentinletts @DouglasCarswell What a lying hypocrite.	twitter
1902	1091	False	-4.456689999999999	4577.0	0.0	55.596990127930894	GB	😠😠😠😠😠	twitter
1903	776	False	-1.7874955000000006	8858.0	1.0	52.44725408864302	GB	Good night x https://t.co/hYTeQ6dcQT	twitter
1904	98	False	-5.696400999999999	339.0	-1.0	57.851951055051934	GB	@InfoRACM placed plaque for my uncle at memorial today https://t.co/R6s918z36J	twitter
1905	307	False	-2.2334800000000006	43431.0	-1.0	53.456983702037085	GB	Reality tv isn't reality anymore like everyone who goes on these shows knows exactly what to do to get more air time	twitter
1906	345	False	-2.1244420000000006	9623.0	-1.0	52.49375256382238	GB	Why do I always look at the most expensive bags, engagement rings and houses like I'm gonna be a baller in the next month 😐🙄	twitter
1907	142	False	-1.4707784999999998	18240.0	-1.0	52.91556110309076	GB	actually used to have the biggest crush on mika https://t.co/FoVvoRujat	twitter
1908	460	False	-3.26667	7374.0	0.0	56.55	GB	Finished chapter 12 and now I'm typing it up, well I'm getting a start on typing it up, it'll be… https://t.co/shDU7py9kq	twitter
1909	217	False	-2.1244420000000006	403.0	0.0	52.49375256382238	GB	@thespeakmans got 1st dentist visit in 20yrs on fri. Absolutely scared stiff. Any advise please 😭😭😓😓😰😰	twitter
1910	13582	False	-2.982074	28557.0	1.0	53.05343201499378	GB	@PaulBannon5 sent you more dm shite :)	twitter
1911	3	False	1.145904	24824.0	0.0	51.808499	GB	23:56 BST | Temp: - | Wind:  | Humidity:  | Rain: (hr) 0.0 mm | Pressure: 1020 hPa; steady	twitter
1912	91	False	-2.0093330000000003	15.0	0.0	52.51490546110416	GB	"@GomorrahSeries 
Omg this is the new god father for me ❤ Truly brilliant and outstanding... You must watch this 👍"	twitter
1913	843	False	-1.5654900000000003	16658.0	1.0	53.802038177843606	GB	Only 15 days till I'm finally 18👀	twitter
1914	1599	False	-1.5863075000000002	34383.0	-1.0	55.162355773520126	GB	Wasn't sure how i'd find it but I actually quite enjoyed the first episode of #Versailles. Excited to watch & see what's to come.	twitter
1915	2731	False	-0.07060350000000003	712.0	0.0	51.46469310439313	GB	Exciting news, taking small group of #creative #sme's to #Paris this Autumn for a day #networking, business, work more details to follow.	twitter
1916	477	False	-1.3668674999999997	14139.0	0.0	53.43301858470882	GB	That Zara girl who won miss Great Britain, can't cope😂😂 #whoevencares	twitter
1917	737	False	-0.8465774999999999	3076.0	-1.0	51.374089222012906	GB	@chadsbird piss off 😂😂😂	twitter
1918	4648	False	-0.9820305	137073.0	-1.0	51.45255330711058	GB	@mjmralph @evilnoob good grief	twitter
1919	1431	False	-0.252754	1201.0	0.0	51.39781057661456	GB	Is this your image of heaven? 💕 https://t.co/lO0wJmAOLs	twitter
1920	3717	False	-0.252754	13851.0	-1.0	51.39781057661456	GB	@MrBakersCakes I'm ok thanks. Yourself? #BakersHour	twitter
1921	214	False	-1.83076	3474.0	1.0	52.4662099	GB	June is here! I've started off the month spending quality time with my children & making big… https://t.co/1IXj0IxcZK	twitter
1922	1308	False	-4.2417515	23359.0	0.0	55.85839558130999	GB	Brilliant Programme Cover! https://t.co/XphOSOSTuA	twitter
1923	210	False	-0.017990000000000003	131930.0	0.0	51.45412060423482	GB	Hermione and draco are just the best people I've ever stanned	twitter
1924	2503	False	0.511578	10958.0	-1.0	52.227131081826634	GB	Its hotting up #LoveIsland	twitter
1925	185	False	-0.752501	9477.0	1.0	52.26713477113169	GB	@joexregan gonna have another wild emotional night x	twitter
1926	3432	False	-2.2334800000000006	27889.0	1.0	53.456983702037085	GB	@LancsKaren @TheBrickCastle @Mymummyspennies @RedRoseMummy @Lollinski hey #NWGabbers what's your favourite colour?	twitter
1927	184	False	-5.066979999999999	2167.0	-1.0	50.263029359860894	GB	Trying to be productive	twitter
1928	278	False	-1.4496120000000003	24205.0	0.0	53.38322877572023	GB	@epulsaf1 @dannycou10ho @mattopoi007 tph	twitter
1929	308	False	-1.0286495	9705.0	-1.0	50.88229482721381	GB	@eolhcsheppard Chloe I just saw this on Instagram ... https://t.co/L4Bf25i1z3	twitter
1930	2259	False	-0.39004099999999997	12612.0	-1.0	50.831351509424366	GB	When you have to get a ladder to put your photos up 😂😂 https://t.co/VQiX9GrRIR	twitter
1931	824	False	0.1618535	14694.0	-1.0	51.479518714513524	GB	@Gruvem we can do it 💪🏼😂	twitter
1932	733	False	-2.2334800000000006	8666.0	0.0	53.456983702037085	GB	Interestingly, Ari Up's hair/ribbon was the prototype of those never popular hat umbrellas. https://t.co/HxCDvWULsp	twitter
1933	597	False	-0.17311500000000005	7083.0	0.0	51.5248433429905	GB	@PRINCE_VIII https://t.co/1e9nLwP4VF	twitter
1934	610	False	-4.461192	29296.0	-1.0	55.434970403232775	GB	Even though im done with exams.. I feel like aw I'm doing is college work still... 2 weeks and its all done. I can do this.	twitter
1935	1805	False	-2.4568145	57176.0	1.0	53.092125881429105	GB	@Synthwolf It's pretty tasty - I'm liking it!	twitter
1936	798	False	0.70877273	3875.0	0.0	51.5386144	GB	Purple Hatter's Ball Announces #Yoga & Art Village Program - JamBase https://t.co/xsPyXlGiXv #Yoga https://t.co/3wcf8bNMxX	twitter
1937	888	False	-0.8415085000000001	37111.0	-1.0	51.4081263733163	GB	@sherwaddy nah I'm going to do a few nights away somewhere...	twitter
1938	144	False	-0.2631405	169.0	0.0	51.56521809122742	GB	#TheBigCAndMe..Clinical Nurse Specialists should always be present at time of diagnosis	twitter
1939	707	False	-0.010624	22804.0	-1.0	51.76512619368726	GB	Hello terry 😻😻😻😻😻😻😻😻😻😻	twitter
1940	178	False	-3.0394275000000004	747.0	1.0	53.362740272167414	GB	She can have a cup of my jizz for 20 grand ✊💦 https://t.co/mG6NGN9FWM	twitter
1941	705	False	-3.055805000000001	1597.0	0.0	53.21690876283937	GB	https://t.co/ZG35zlZYIE	twitter
